# DTStamp_FHdata_calc_intgr_error (integration error) 2023-01-15 19:39:30 110304612 
# rtime[1], u[2], u_next[3], pos_x[4], pos_y[5], pos_r[6], deltaS[7], chordlength[8], diff_length[9], sum_deltaS[10], sum_chordlength[11], diff_sum[12], eps[13], rho[14]
 0.161  0.015656719  0.000100424 -2.239349 -2.311738  3.218512  0.019991239  0.019991239 -0.000000000  3.238645308  3.238645326 -0.000000018  0.000000543507    91.957208 
 0.162  0.015757143  0.000100466 -2.253016 -2.326328  3.238500  0.019991234  0.019991234 -0.000000000  3.258636542  3.258636561 -0.000000018  0.000000544011    91.871980 
 0.163  0.015857609  0.000100507 -2.266679 -2.340922  3.258489  0.019991229  0.019991229 -0.000000000  3.278627771  3.278627789 -0.000000018  0.000000544516    91.786782 
 0.164  0.015958116  0.000100548 -2.280339 -2.355518  3.278477  0.019991224  0.019991224 -0.000000000  3.298618995  3.298619013 -0.000000019  0.000000545021    91.701615 
 0.165  0.016058664  0.000100590 -2.293996 -2.370118  3.298465  0.019991218  0.019991218  0.000000000  3.318610213  3.318610231 -0.000000018  0.000000545528    91.616478 
 0.166  0.016159254  0.000100631 -2.307649 -2.384720  3.318454  0.019991213  0.019991213 -0.000000000  3.338601426  3.338601445 -0.000000019  0.000000546035    91.531372 
 0.167  0.016259885  0.000100673 -2.321300 -2.399325  3.338442  0.019991208  0.019991208 -0.000000000  3.358592634  3.358592652 -0.000000019  0.000000546543    91.446296 
 0.168  0.016360558  0.000100714 -2.334947 -2.413933  3.358430  0.019991203  0.019991203  0.000000000  3.378583836  3.378583855 -0.000000019  0.000000547051    91.361251 
 0.169  0.016461272  0.000100756 -2.348591 -2.428545  3.378418  0.019991197  0.019991197 -0.000000000  3.398575034  3.398575052 -0.000000019  0.000000547561    91.276236 
 0.170  0.016562028  0.000100797 -2.362232 -2.443159  3.398406  0.019991192  0.019991192  0.000000000  3.418566226  3.418566244 -0.000000019  0.000000548071    91.191252 
 0.171  0.016662825  0.000100839 -2.375869 -2.457776  3.418394  0.019991187  0.019991187 -0.000000000  3.438557412  3.438557431 -0.000000019  0.000000548582    91.106298 
 0.172  0.016763664  0.000100881 -2.389504 -2.472397  3.438382  0.019991181  0.019991181 -0.000000000  3.458548593  3.458548612 -0.000000019  0.000000549093    91.021375 
 0.173  0.016864544  0.000100922 -2.403135 -2.487020  3.458370  0.019991176  0.019991176 -0.000000000  3.478539769  3.478539788 -0.000000019  0.000000549606    90.936482 
 0.174  0.016965467  0.000100964 -2.416763 -2.501646  3.478358  0.019991171  0.019991171 -0.000000000  3.498530940  3.498530959 -0.000000019  0.000000550119    90.851620 
 0.175  0.017066431  0.000101006 -2.430387 -2.516275  3.498346  0.019991166  0.019991165  0.000000000  3.518522106  3.518522125 -0.000000019  0.000000550633    90.766789 
 0.176  0.017167437  0.000101048 -2.444009 -2.530907  3.518334  0.019991160  0.019991160 -0.000000000  3.538513266  3.538513285 -0.000000019  0.000000551148    90.681988 
 0.177  0.017268484  0.000101090 -2.457627 -2.545543  3.538321  0.019991155  0.019991155 -0.000000000  3.558504420  3.558504440 -0.000000019  0.000000551663    90.597218 
 0.178  0.017369574  0.000101132 -2.471242 -2.560181  3.558309  0.019991149  0.019991149 -0.000000000  3.578495570  3.578495589 -0.000000019  0.000000552180    90.512478 
 0.179  0.017470706  0.000101173 -2.484854 -2.574822  3.578297  0.019991144  0.019991144 -0.000000000  3.598486714  3.598486733 -0.000000020  0.000000552697    90.427769 
 0.180  0.017571879  0.000101215 -2.498463 -2.589466  3.598284  0.019991138  0.019991139 -0.000000000  3.618477852  3.618477872 -0.000000020  0.000000553215    90.343091 
 0.181  0.017673094  0.000101258 -2.512068 -2.604113  3.618272  0.019991133  0.019991133 -0.000000000  3.638468985  3.638469005 -0.000000020  0.000000553733    90.258444 
 0.182  0.017774352  0.000101300 -2.525670 -2.618764  3.638259  0.019991128  0.019991128 -0.000000000  3.658460113  3.658460133 -0.000000020  0.000000554253    90.173827 
 0.183  0.017875652  0.000101342 -2.539269 -2.633417  3.658247  0.019991123  0.019991123 -0.000000000  3.678451236  3.678451256 -0.000000020  0.000000554773    90.089241 
 0.184  0.017976993  0.000101384 -2.552864 -2.648073  3.678234  0.019991117  0.019991117 -0.000000000  3.698442353  3.698442373 -0.000000020  0.000000555294    90.004686 
 0.185  0.018078377  0.000101426 -2.566457 -2.662732  3.698222  0.019991112  0.019991112 -0.000000000  3.718433465  3.718433485 -0.000000020  0.000000555816    89.920161 
 0.186  0.018179803  0.000101468 -2.580046 -2.677395  3.718209  0.019991106  0.019991107 -0.000000000  3.738424572  3.738424592 -0.000000020  0.000000556339    89.835667 
 0.187  0.018281272  0.000101511 -2.593631 -2.692060  3.738196  0.019991101  0.019991101 -0.000000000  3.758415673  3.758415693 -0.000000020  0.000000556862    89.751204 
 0.188  0.018382782  0.000101553 -2.607214 -2.706728  3.758183  0.019991096  0.019991096 -0.000000000  3.778406768  3.778406789 -0.000000021  0.000000557386    89.666772 
 0.189  0.018484335  0.000101595 -2.620793 -2.721400  3.778171  0.019991090  0.019991090 -0.000000000  3.798397858  3.798397879 -0.000000021  0.000000557911    89.582371 
 0.190  0.018585931  0.000101638 -2.634369 -2.736074  3.798158  0.019991085  0.019991085 -0.000000000  3.818388943  3.818388964 -0.000000021  0.000000558437    89.498000 
 0.191  0.018687569  0.000101680 -2.647942 -2.750752  3.818145  0.019991079  0.019991080 -0.000000000  3.838380023  3.838380044 -0.000000021  0.000000558964    89.413660 
 0.192  0.018789249  0.000101723 -2.661511 -2.765432  3.838132  0.019991074  0.019991074 -0.000000000  3.858371096  3.858371118 -0.000000021  0.000000559491    89.329352 
 0.193  0.018890972  0.000101765 -2.675077 -2.780115  3.858119  0.019991069  0.019991069 -0.000000000  3.878362165  3.878362186 -0.000000021  0.000000560019    89.245073 
 0.194  0.018992737  0.000101808 -2.688640 -2.794802  3.878106  0.019991063  0.019991063 -0.000000000  3.898353228  3.898353250 -0.000000021  0.000000560548    89.160826 
 0.195  0.019094545  0.000101850 -2.702200 -2.809491  3.898092  0.019991058  0.019991058 -0.000000000  3.918344286  3.918344307 -0.000000021  0.000000561078    89.076610 
 0.196  0.019196395  0.000101893 -2.715756 -2.824184  3.918079  0.019991052  0.019991052 -0.000000000  3.938335338  3.938335360 -0.000000022  0.000000561609    88.992425 
 0.197  0.019298288  0.000101936 -2.729309 -2.838880  3.938066  0.019991047  0.019991047 -0.000000000  3.958326385  3.958326407 -0.000000022  0.000000562140    88.908270 
 0.198  0.019400224  0.000101979 -2.742858 -2.853578  3.958053  0.019991041  0.019991041 -0.000000000  3.978317426  3.978317448 -0.000000022  0.000000562672    88.824147 
 0.199  0.019502203  0.000102021 -2.756404 -2.868280  3.978039  0.019991036  0.019991036 -0.000000000  3.998308462  3.998308484 -0.000000022  0.000000563205    88.740054 
 0.200  0.019604224  0.000102064 -2.769947 -2.882985  3.998026  0.019991030  0.019991031 -0.000000000  4.018299492  4.018299515 -0.000000022  0.000000563739    88.655993 
 0.201  0.019706289  0.000102107 -2.783487 -2.897693  4.018012  0.019991025  0.019991025 -0.000000000  4.038290517  4.038290540 -0.000000023  0.000000564274    88.571962 
 0.202  0.019808396  0.000102150 -2.797023 -2.912403  4.037999  0.019991020  0.019991020  0.000000000  4.058281537  4.058281559 -0.000000023  0.000000564809    88.487963 
 0.203  0.019910546  0.000102193 -2.810556 -2.927117  4.057985  0.019991014  0.019991014 -0.000000000  4.078272551  4.078272573 -0.000000023  0.000000565346    88.403994 
 0.204  0.020012739  0.000102236 -2.824086 -2.941834  4.077971  0.019991008  0.019991009 -0.000000000  4.098263559  4.098263582 -0.000000023  0.000000565883    88.320057 
 0.205  0.020114975  0.000102279 -2.837612 -2.956554  4.097958  0.019991003  0.019991003 -0.000000000  4.118254562  4.118254585 -0.000000023  0.000000566421    88.236151 
 0.206  0.020217254  0.000102322 -2.851135 -2.971277  4.117944  0.019990997  0.019990998 -0.000000000  4.138245559  4.138245583 -0.000000023  0.000000566960    88.152275 
 0.207  0.020319576  0.000102365 -2.864655 -2.986004  4.137930  0.019990992  0.019990992 -0.000000000  4.158236551  4.158236575 -0.000000023  0.000000567499    88.068431 
 0.208  0.020421941  0.000102408 -2.878171 -3.000733  4.157916  0.019990986  0.019990987 -0.000000000  4.178227538  4.178227561 -0.000000023  0.000000568040    87.984618 
 0.209  0.020524350  0.000102452 -2.891684 -3.015465  4.177902  0.019990981  0.019990981 -0.000000000  4.198218519  4.198218542 -0.000000024  0.000000568581    87.900836 
 0.210  0.020626801  0.000102495 -2.905194 -3.030200  4.197888  0.019990975  0.019990975 -0.000000000  4.218209494  4.218209518 -0.000000024  0.000000569123    87.817085 
 0.211  0.020729296  0.000102538 -2.918700 -3.044939  4.217874  0.019990970  0.019990970 -0.000000000  4.238200464  4.238200488 -0.000000024  0.000000569666    87.733365 
 0.212  0.020831834  0.000102582 -2.932203 -3.059680  4.237860  0.019990964  0.019990964 -0.000000000  4.258191428  4.258191452 -0.000000024  0.000000570210    87.649676 
 0.213  0.020934416  0.000102625 -2.945702 -3.074425  4.257846  0.019990959  0.019990959 -0.000000000  4.278182387  4.278182411 -0.000000024  0.000000570754    87.566019 
 0.214  0.021037041  0.000102668 -2.959198 -3.089173  4.277832  0.019990953  0.019990953 -0.000000000  4.298173340  4.298173364 -0.000000024  0.000000571300    87.482392 
 0.215  0.021139709  0.000102712 -2.972691 -3.103923  4.297817  0.019990948  0.019990948 -0.000000000  4.318164288  4.318164312 -0.000000024  0.000000571846    87.398797 
 0.216  0.021242421  0.000102755 -2.986181 -3.118677  4.317803  0.019990942  0.019990942 -0.000000000  4.338155230  4.338155254 -0.000000024  0.000000572393    87.315233 
 0.217  0.021345177  0.000102799 -2.999667 -3.133434  4.337788  0.019990936  0.019990937 -0.000000000  4.358146166  4.358146191 -0.000000024  0.000000572941    87.231701 
 0.218  0.021447975  0.000102843 -3.013149 -3.148194  4.357774  0.019990931  0.019990931 -0.000000000  4.378137097  4.378137122 -0.000000024  0.000000573490    87.148199 
 0.219  0.021550818  0.000102886 -3.026628 -3.162957  4.377759  0.019990925  0.019990925 -0.000000000  4.398128023  4.398128047 -0.000000024  0.000000574039    87.064729 
 0.220  0.021653704  0.000102930 -3.040104 -3.177723  4.397745  0.019990920  0.019990920 -0.000000000  4.418118942  4.418118967 -0.000000025  0.000000574590    86.981290 
 0.221  0.021756634  0.000102974 -3.053577 -3.192492  4.417730  0.019990914  0.019990914 -0.000000000  4.438109856  4.438109881 -0.000000025  0.000000575141    86.897883 
 0.222  0.021859608  0.000103017 -3.067046 -3.207265  4.437715  0.019990909  0.019990909 -0.000000000  4.458100765  4.458100790 -0.000000025  0.000000575694    86.814506 
 0.223  0.021962625  0.000103061 -3.080511 -3.222040  4.457700  0.019990903  0.019990903 -0.000000000  4.478091668  4.478091693 -0.000000025  0.000000576247    86.731161 
 0.224  0.022065686  0.000103105 -3.093974 -3.236819  4.477686  0.019990897  0.019990897 -0.000000000  4.498082565  4.498082590 -0.000000025  0.000000576800    86.647848 
 0.225  0.022168791  0.000103149 -3.107432 -3.251600  4.497671  0.019990892  0.019990892 -0.000000000  4.518073456  4.518073482 -0.000000025  0.000000577355    86.564565 
 0.226  0.022271940  0.000103193 -3.120888 -3.266385  4.517656  0.019990886  0.019990886 -0.000000000  4.538064342  4.538064368 -0.000000026  0.000000577911    86.481315 
 0.227  0.022375133  0.000103237 -3.134340 -3.281173  4.537640  0.019990880  0.019990880 -0.000000000  4.558055223  4.558055248 -0.000000026  0.000000578467    86.398095 
 0.228  0.022478370  0.000103281 -3.147788 -3.295964  4.557625  0.019990875  0.019990875 -0.000000000  4.578046097  4.578046123 -0.000000026  0.000000579025    86.314907 
 0.229  0.022581651  0.000103325 -3.161233 -3.310758  4.577610  0.019990869  0.019990869 -0.000000000  4.598036966  4.598036993 -0.000000026  0.000000579583    86.231750 
 0.230  0.022684976  0.000103369 -3.174675 -3.325555  4.597595  0.019990863  0.019990864 -0.000000000  4.618027830  4.618027856 -0.000000026  0.000000580142    86.148625 
 0.231  0.022788345  0.000103413 -3.188113 -3.340355  4.617579  0.019990858  0.019990858 -0.000000000  4.638018688  4.638018714 -0.000000026  0.000000580702    86.065531 
 0.232  0.022891759  0.000103458 -3.201548 -3.355159  4.637564  0.019990852  0.019990852 -0.000000000  4.658009540  4.658009566 -0.000000026  0.000000581263    85.982469 
 0.233  0.022995216  0.000103502 -3.214979 -3.369965  4.657549  0.019990846  0.019990847 -0.000000000  4.678000386  4.678000413 -0.000000026  0.000000581824    85.899438 
 0.234  0.023098718  0.000103546 -3.228407 -3.384775  4.677533  0.019990841  0.019990841 -0.000000000  4.697991227  4.697991254 -0.000000027  0.000000582387    85.816438 
 0.235  0.023202264  0.000103590 -3.241832 -3.399588  4.697517  0.019990835  0.019990835 -0.000000000  4.717982062  4.717982089 -0.000000027  0.000000582950    85.733470 
 0.236  0.023305855  0.000103635 -3.255253 -3.414404  4.717502  0.019990829  0.019990829 -0.000000000  4.737972891  4.737972918 -0.000000027  0.000000583515    85.650534 
 0.237  0.023409489  0.000103679 -3.268670 -3.429223  4.737486  0.019990824  0.019990824 -0.000000000  4.757963715  4.757963742 -0.000000027  0.000000584080    85.567629 
 0.238  0.023513169  0.000103724 -3.282084 -3.444045  4.757470  0.019990818  0.019990818 -0.000000000  4.777954533  4.777954560 -0.000000027  0.000000584646    85.484756 
 0.239  0.023616892  0.000103768 -3.295495 -3.458870  4.777454  0.019990812  0.019990812 -0.000000000  4.797945345  4.797945372 -0.000000027  0.000000585213    85.401914 
 0.240  0.023720661  0.000103813 -3.308902 -3.473699  4.797438  0.019990806  0.019990807 -0.000000000  4.817936151  4.817936179 -0.000000028  0.000000585781    85.319104 
 0.241  0.023824474  0.000103857 -3.322305 -3.488530  4.817422  0.019990801  0.019990801 -0.000000000  4.837926952  4.837926980 -0.000000028  0.000000586350    85.236325 
 0.242  0.023928331  0.000103902 -3.335706 -3.503365  4.837406  0.019990795  0.019990795 -0.000000000  4.857917747  4.857917775 -0.000000028  0.000000586919    85.153578 
 0.243  0.024032233  0.000103947 -3.349102 -3.518203  4.857390  0.019990789  0.019990789 -0.000000000  4.877908536  4.877908564 -0.000000028  0.000000587490    85.070863 
 0.244  0.024136180  0.000103992 -3.362495 -3.533044  4.877374  0.019990784  0.019990784 -0.000000000  4.897899320  4.897899348 -0.000000028  0.000000588061    84.988179 
 0.245  0.024240172  0.000104036 -3.375885 -3.547888  4.897357  0.019990778  0.019990778 -0.000000000  4.917890098  4.917890126 -0.000000028  0.000000588633    84.905527 
 0.246  0.024344208  0.000104081 -3.389271 -3.562735  4.917341  0.019990772  0.019990772 -0.000000000  4.937880870  4.937880898 -0.000000029  0.000000589206    84.822907 
 0.247  0.024448289  0.000104126 -3.402654 -3.577586  4.937324  0.019990766  0.019990766 -0.000000000  4.957871636  4.957871664 -0.000000029  0.000000589781    84.740318 
 0.248  0.024552416  0.000104171 -3.416033 -3.592439  4.957308  0.019990760  0.019990761 -0.000000000  4.977862396  4.977862425 -0.000000029  0.000000590356    84.657762 
 0.249  0.024656587  0.000104216 -3.429409 -3.607296  4.977291  0.019990755  0.019990755 -0.000000000  4.997853151  4.997853180 -0.000000029  0.000000590931    84.575236 
 0.250  0.024760803  0.000104261 -3.442781 -3.622156  4.997274  0.019990749  0.019990749 -0.000000000  5.017843900  5.017843929 -0.000000029  0.000000591508    84.492743 
 0.251  0.024865064  0.000104306 -3.456149 -3.637019  5.017258  0.019990743  0.019990743 -0.000000000  5.037834643  5.037834672 -0.000000029  0.000000592086    84.410281 
 0.252  0.024969370  0.000104351 -3.469515 -3.651885  5.037241  0.019990737  0.019990737 -0.000000000  5.057825380  5.057825410 -0.000000029  0.000000592664    84.327851 
 0.253  0.025073721  0.000104396 -3.482876 -3.666754  5.057224  0.019990732  0.019990732 -0.000000000  5.077816112  5.077816141 -0.000000029  0.000000593244    84.245453 
 0.254  0.025178117  0.000104442 -3.496234 -3.681627  5.077207  0.019990726  0.019990726 -0.000000000  5.097806838  5.097806867 -0.000000030  0.000000593824    84.163087 
 0.255  0.025282559  0.000104487 -3.509589 -3.696503  5.097190  0.019990720  0.019990720  0.000000000  5.117797558  5.117797587 -0.000000030  0.000000594406    84.080752 
 0.256  0.025387046  0.000104532 -3.522940 -3.711382  5.117173  0.019990714  0.019990714 -0.000000000  5.137788272  5.137788301 -0.000000030  0.000000594988    83.998449 
 0.257  0.025491578  0.000104577 -3.536287 -3.726264  5.137155  0.019990708  0.019990708 -0.000000000  5.157778980  5.157779010 -0.000000030  0.000000595571    83.916179 
 0.258  0.025596156  0.000104623 -3.549631 -3.741149  5.157138  0.019990702  0.019990703 -0.000000000  5.177769682  5.177769712 -0.000000030  0.000000596155    83.833940 
 0.259  0.025700778  0.000104668 -3.562971 -3.756037  5.177121  0.019990696  0.019990697 -0.000000000  5.197760379  5.197760409 -0.000000030  0.000000596740    83.751733 
 0.260  0.025805447  0.000104714 -3.576308 -3.770929  5.197103  0.019990691  0.019990691 -0.000000000  5.217751069  5.217751100 -0.000000030  0.000000597326    83.669557 
 0.261  0.025910160  0.000104759 -3.589641 -3.785824  5.217086  0.019990685  0.019990685 -0.000000000  5.237741754  5.237741785 -0.000000031  0.000000597913    83.587414 
 0.262  0.026014920  0.000104805 -3.602971 -3.800722  5.237068  0.019990679  0.019990679 -0.000000000  5.257732433  5.257732464 -0.000000031  0.000000598501    83.505303 
 0.263  0.026119725  0.000104850 -3.616297 -3.815623  5.257050  0.019990673  0.019990673 -0.000000000  5.277723106  5.277723137 -0.000000031  0.000000599089    83.423223 
